selection,src,dst,pair,path
616,h4,h9,h4->h9,s6 -> s2 -> s7
617,h4,h9,h4->h9,s6 -> s7
618,h2,h11,h2->h11,s5 -> s8
619,h1,h12,h1->h12,s5 -> s2 -> s8
620,h3,h10,h3->h10,s5 -> s3 -> s8
621,h1,h12,h1->h12,s5 -> s3 -> s8
622,h3,h10,h3->h10,s5 -> s2 -> s8
623,h2,h11,h2->h11,s5 -> s1 -> s8
624,h4,h9,h4->h9,s6 -> s4 -> s7
625,h3,h10,h3->h10,s5 -> s8
626,h1,h12,h1->h12,s5 -> s4 -> s8
627,h2,h11,h2->h11,s5 -> s2 -> s8
628,h4,h9,h4->h9,s6 -> s7
629,h2,h11,h2->h11,s5 -> s8
630,h1,h12,h1->h12,s5 -> s4 -> s8
631,h3,h10,h3->h10,s5 -> s1 -> s8
632,h4,h9,h4->h9,s6 -> s3 -> s7
633,h1,h12,h1->h12,s5 -> s2 -> s8
634,h4,h9,h4->h9,s6 -> s4 -> s7
635,h3,h10,h3->h10,s5 -> s1 -> s8
636,h2,h11,h2->h11,s5 -> s3 -> s8
637,h1,h12,h1->h12,s5 -> s4 -> s8
638,h3,h10,h3->h10,s5 -> s1 -> s8
639,h4,h9,h4->h9,s6 -> s3 -> s7
640,h2,h11,h2->h11,s5 -> s8
641,h2,h11,h2->h11,s5 -> s2 -> s8
642,h1,h12,h1->h12,s5 -> s3 -> s8
643,h4,h9,h4->h9,s6 -> s4 -> s7
644,h3,h10,h3->h10,s5 -> s1 -> s8
645,h1,h12,h1->h12,s5 -> s8
646,h4,h9,h4->h9,s6 -> s4 -> s7
647,h2,h11,h2->h11,s5 -> s2 -> s8
648,h3,h10,h3->h10,s5 -> s1 -> s8
649,h4,h9,h4->h9,s6 -> s1 -> s7
650,h1,h12,h1->h12,s5 -> s3 -> s8
651,h3,h10,h3->h10,s5 -> s1 -> s8
652,h2,h11,h2->h11,s5 -> s4 -> s8
653,h2,h11,h2->h11,s5 -> s2 -> s8
654,h4,h9,h4->h9,s6 -> s1 -> s7
655,h1,h12,h1->h12,s5 -> s4 -> s8
656,h3,h10,h3->h10,s5 -> s1 -> s8
657,h4,h9,h4->h9,s6 -> s4 -> s7
658,h1,h12,h1->h12,s5 -> s2 -> s8
659,h2,h11,h2->h11,s5 -> s3 -> s8
660,h3,h10,h3->h10,s5 -> s8
661,h2,h11,h2->h11,s5 -> s3 -> s8
662,h4,h9,h4->h9,s6 -> s4 -> s7
663,h3,h10,h3->h10,s5 -> s1 -> s8
664,h1,h12,h1->h12,s5 -> s2 -> s8
665,h3,h10,h3->h10,s5 -> s8
666,h1,h12,h1->h12,s5 -> s4 -> s8
667,h4,h9,h4->h9,s6 -> s4 -> s7
668,h2,h11,h2->h11,s5 -> s1 -> s8
669,h2,h11,h2->h11,s5 -> s3 -> s8
670,h1,h12,h1->h12,s5 -> s4 -> s8
671,h4,h9,h4->h9,s6 -> s4 -> s7
672,h3,h10,h3->h10,s5 -> s1 -> s8
673,h2,h11,h2->h11,s5 -> s8
674,h4,h9,h4->h9,s6 -> s4 -> s7
675,h3,h10,h3->h10,s5 -> s1 -> s8
676,h1,h12,h1->h12,s5 -> s3 -> s8
677,h1,h12,h1->h12,s5 -> s3 -> s8
678,h4,h9,h4->h9,s6 -> s4 -> s7
679,h3,h10,h3->h10,s5 -> s1 -> s8
680,h2,h11,h2->h11,s5 -> s2 -> s8
681,h1,h12,h1->h12,s5 -> s4 -> s8
682,h3,h10,h3->h10,s5 -> s8
683,h4,h9,h4->h9,s6 -> s4 -> s7
684,h2,h11,h2->h11,s5 -> s1 -> s8
685,h3,h10,h3->h10,s5 -> s4 -> s8
686,h1,h12,h1->h12,s5 -> s2 -> s8
687,h2,h11,h2->h11,s5 -> s3 -> s8
688,h4,h9,h4->h9,s6 -> s1 -> s7
689,h3,h10,h3->h10,s5 -> s1 -> s8
690,h1,h12,h1->h12,s5 -> s8
691,h4,h9,h4->h9,s6 -> s4 -> s7
692,h2,h11,h2->h11,s5 -> s2 -> s8
693,h2,h11,h2->h11,s5 -> s2 -> s8
694,h1,h12,h1->h12,s5 -> s4 -> s8
695,h4,h9,h4->h9,s6 -> s4 -> s7
696,h3,h10,h3->h10,s5 -> s1 -> s8
697,h4,h9,h4->h9,s6 -> s3 -> s7
698,h1,h12,h1->h12,s5 -> s8
699,h2,h11,h2->h11,s5 -> s1 -> s8
700,h3,h10,h3->h10,s5 -> s4 -> s8
701,h1,h12,h1->h12,s5 -> s1 -> s8
702,h4,h9,h4->h9,s6 -> s2 -> s7
703,h2,h11,h2->h11,s5 -> s2 -> s8
704,h3,h10,h3->h10,s5 -> s3 -> s8
705,h3,h10,h3->h10,s5 -> s4 -> s8
706,h4,h9,h4->h9,s6 -> s3 -> s7
707,h1,h12,h1->h12,s5 -> s1 -> s8
708,h2,h11,h2->h11,s5 -> s8
709,h4,h9,h4->h9,s6 -> s4 -> s7
710,h2,h11,h2->h11,s5 -> s2 -> s8
711,h3,h10,h3->h10,s5 -> s8
712,h1,h12,h1->h12,s5 -> s4 -> s8
713,h4,h9,h4->h9,s6 -> s4 -> s7
714,h1,h12,h1->h12,s5 -> s1 -> s8
715,h3,h10,h3->h10,s5 -> s3 -> s8
716,h2,h11,h2->h11,s5 -> s8
717,h1,h12,h1->h12,s5 -> s4 -> s8
718,h3,h10,h3->h10,s5 -> s2 -> s8
719,h2,h11,h2->h11,s5 -> s1 -> s8
720,h4,h9,h4->h9,s6 -> s4 -> s7
721,h3,h10,h3->h10,s5 -> s2 -> s8
722,h2,h11,h2->h11,s5 -> s4 -> s8
723,h4,h9,h4->h9,s6 -> s4 -> s7
724,h1,h12,h1->h12,s5 -> s8
725,h1,h12,h1->h12,s5 -> s2 -> s8
726,h3,h10,h3->h10,s5 -> s1 -> s8
727,h2,h11,h2->h11,s5 -> s3 -> s8
728,h4,h9,h4->h9,s6 -> s4 -> s7
729,h1,h12,h1->h12,s5 -> s4 -> s8
730,h2,h11,h2->h11,s5 -> s8
731,h3,h10,h3->h10,s5 -> s1 -> s8
732,h4,h9,h4->h9,s6 -> s3 -> s7
733,h4,h9,h4->h9,s6 -> s1 -> s7
734,h3,h10,h3->h10,s5 -> s2 -> s8
735,h2,h11,h2->h11,s5 -> s3 -> s8
736,h1,h12,h1->h12,s5 -> s4 -> s8
737,h4,h9,h4->h9,s6 -> s4 -> s7
738,h3,h10,h3->h10,s5 -> s1 -> s8
739,h2,h11,h2->h11,s5 -> s2 -> s8
740,h1,h12,h1->h12,s5 -> s4 -> s8
741,h2,h11,h2->h11,s5 -> s3 -> s8
742,h1,h12,h1->h12,s5 -> s4 -> s8
743,h3,h10,h3->h10,s5 -> s1 -> s8
744,h4,h9,h4->h9,s6 -> s4 -> s7
745,h4,h9,h4->h9,s6 -> s1 -> s7
746,h1,h12,h1->h12,s5 -> s2 -> s8
747,h2,h11,h2->h11,s5 -> s4 -> s8
748,h3,h10,h3->h10,s5 -> s8
749,h4,h9,h4->h9,s6 -> s4 -> s7
750,h1,h12,h1->h12,s5 -> s2 -> s8
751,h3,h10,h3->h10,s5 -> s3 -> s8
752,h2,h11,h2->h11,s5 -> s1 -> s8
